Log_Date,Log_Time,Time,Depth,Ax,Ay,Az,pitch,roll,yaw,velocityx,velocityy,velocityz,distancex,distancey,distancez,rpm,rudderangle,sternangle
17.08.2026,19:56:37,78759,0.037843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.94997
17.08.2026,19:56:37,78865,0.032729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.88247
17.08.2026,19:56:37,78971,0.037843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.49995
17.08.2026,19:56:37,79077,0.031706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.70246
17.08.2026,19:56:37,79183,0.035797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.85997
17.08.2026,19:56:37,79289,0.031706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.65746
17.08.2026,19:56:37,79395,0.027615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.63496
17.08.2026,19:56:37,79501,0.024547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.79247
17.08.2026,19:56:37,79607,0.022501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.94997
17.08.2026,19:56:37,79713,0.013296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.3325
17.08.2026,19:56:37,79819,0.024547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.88247
17.08.2026,19:56:37,79925,0.019433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.08498
17.08.2026,19:56:37,80031,0.034775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.81496
17.08.2026,19:56:37,80137,0.033752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.58995
17.08.2026,19:56:37,80243,0.03682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.38744
17.08.2026,19:56:37,80349,0.028638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.72496
17.08.2026,19:56:37,80455,0.032729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.36494
