Log_Date,Log_Time,Time,Depth,Ax,Ay,Az,pitch,roll,yaw,velocityx,velocityy,velocityz,distancex,distancey,distancez,rpm,rudderangle,sternangle
14.08.2026,23:24:41,3287,0.015342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.91499
14.08.2026,23:24:41,3393,0.01841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.80811
14.08.2026,23:24:41,3499,0.011251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28.10063
14.08.2026,23:24:41,3605,0.005114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28.10062
14.08.2026,23:24:41,3711,0.009205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.94312
14.08.2026,23:24:41,3817,0.012273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.74623
14.08.2026,23:24:41,3923,0.014319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.76874
14.08.2026,23:24:41,4029,0.009205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.57747
14.08.2026,23:24:41,4135,0.016365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.66186
14.08.2026,23:24:41,4241,0.012273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.81937
14.08.2026,23:24:41,4347,0.014319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28.04437
14.08.2026,23:24:41,4453,0.008182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28.12875
14.08.2026,23:24:41,4559,0.017387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.79686
14.08.2026,23:24:41,4665,0.015342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.84187
14.08.2026,23:24:41,4771,0.014319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.67873
14.08.2026,23:24:41,4877,0.015342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.57748
14.08.2026,23:24:41,4983,0.010228,0,0,0,-2,0,90,0,0,0,0,0,0,0,45,-27.63936
14.08.2026,23:24:41,5089,0.017387,0.041379,0,-0.23,-2.125,-0.0625,89.9375,0.000427,0,0,0,0,0,0,45,-14.77811
14.08.2026,23:24:41,5195,0.010228,0.070825,0.01,-0.26,-2.3125,-4.75,89.9375,3.504101e-8,0,0,0,0,0,0,45,-13.66187
14.08.2026,23:24:41,5301,0.011251,0.060518,0.04,-0.22,-2.5,-4.8125,90,0.00061,0,0,0,0,0,0,45,-12.68687
14.08.2026,23:24:41,5407,0.013296,0.030307,0.04,-0.22,-2.625,-4.9375,90.1875,0.000306,0,0,0,0,0,0,45,-11.94312
14.08.2026,23:24:41,5513,0.010228,0.000168,0,-0.23,-2.625,-4.8125,90.4375,5.064066e-9,0,0,0,0,0,0,45,-13.51125
14.08.2026,23:24:41,5619,0.011251,0.03012,0.01,-0.15,-2.625,-4.625,90.625,1.478475e-8,0,0,0,0,0,0,45,-13.74188
14.08.2026,23:24:41,5725,0.007159,0.009956,0.02,-0.15,-2.5,-4.625,90.8125,0.0001,0,0,0,0,0,0,45,-14.27187
14.08.2026,23:24:41,5831,0.014319,-0.000113,0.02,-0.19,-2.3125,-4.625,90.9375,-2.178786e-8,0,0,0,0,0,0,45,-16.84312
14.08.2026,23:24:41,5937,0.015342,-0.000218,0.01,-0.2,-2.25,-4.625,90.9375,9.604264e-9,0,0,0,0,0,0,45,-15.43874
14.08.2026,23:24:41,6043,0.011251,0.069712,0.01,-0.21,-2.25,-4.5625,90.875,0.000694,0,0,0,0,0,0,45,-15.38248
