Log_Date,Log_Time,Time,Depth,Ax,Ay,Az,pitch,roll,yaw,velocityx,velocityy,velocityz,distancex,distancey,distancez,rpm,rudderangle,sternangle
17.08.2026,20:03:31,15795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.4
17.08.2026,20:03:31,15901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.4
17.08.2026,20:03:31,16007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.4
17.08.2026,20:03:31,16113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.4
17.08.2026,20:03:31,16219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.4
17.08.2026,20:03:31,16325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.4
17.08.2026,20:03:31,16431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.4
17.08.2026,20:03:31,16537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.4
17.08.2026,20:03:31,16643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.4
17.08.2026,20:03:31,16749,0.005114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.4
17.08.2026,20:03:31,16855,0.006137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.3775
17.08.2026,20:03:31,16961,0.003068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.28749
17.08.2026,20:03:31,17067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.4
17.08.2026,20:03:31,17173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.4
17.08.2026,20:03:31,17279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.4
17.08.2026,20:03:31,17385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.4
17.08.2026,20:03:31,17491,0,0,0,0,0,0,90,0,0,0,0,0,0,0,45,37.4
17.08.2026,20:03:31,17597,0,-0.027165,0.01,0.01,1.125,-15.5625,91,-6.984919e-9,0,0,0,0,0,0,45,40.4625
17.08.2026,20:03:31,17703,0,0.083027,-0.07,0.04,0.9375,-16.1875,90.75,0.000959,0,0,0,0,0,0,45,37.59874
17.08.2026,20:03:31,17809,0,0.401147,0,0.11,-0.125,-15.625,89.6875,0.004115,0,0,0,0,0,0,45,36.7125
17.08.2026,20:03:31,17915,0,0.47438,0.12,-0.16,-2,-14.625,88.125,2.747402e-7,0,0,0,0,0,0,45,28.80625
17.08.2026,20:03:31,18021,0,0.240609,0.1,-0.43,-3.0625,-13.75,87.375,0.002412,0,0,0,0,0,0,45,21.93125
17.08.2026,20:03:31,18127,0,0.049165,0.1,-0.47,-3.25,-11.75,87.125,0.000482,0,0,0,0,0,0,45,21.0875
17.08.2026,20:03:31,18233,0,0.118487,-0.03,-0.11,-2.5625,-10,87.0625,5.704351e-8,0,0,0,0,0,0,45,32.68125
17.08.2026,20:03:31,18339,0,-0.191378,-0.19,0.01,-1,-11.0625,87.3125,-6.519258e-8,0,0,0,0,0,0,45,38.525
17.08.2026,20:03:31,18445,0,-0.109457,-0.17,-0.05,0.125,-12.5625,87.4375,-0.001089,0,0,0,0,0,1001,45,45
17.08.2026,20:03:31,18551,0,0.131092,-0.03,-0.07,1.125,-13.8125,87,6.449409e-8,0,0,0,0,0,1000,45,45
17.08.2026,20:03:31,18657,0,0.348605,0.09,-0.05,1.0625,-14.375,86.125,1.695007e-7,0,0,0,0,0,1000,45,38.55625
