Log_Date,Log_Time,Time,Depth,Ax,Ay,Az,pitch,roll,yaw,velocity,distance
20.05.2026,04:29:01,28026,0.033752,0.23,0.14,-0.22,0.1875,18.75,346.5,0.962285,2.154372
20.05.2026,04:29:01,28080,0.026592,0.16,0.08,-0.2,0.125,18.75,345.8125,0.96885,2.193062
20.05.2026,04:29:01,28134,0.032729,0.12,0.16,-0.2,0.0625,18.75,345.125,0.977071,2.251528
20.05.2026,04:29:01,28188,0.037843,0.13,0.14,-0.21,-0.0625,18.75,344.5,0.985602,2.310489
20.05.2026,04:29:01,28242,0.033752,0.13,0.1,-0.24,-0.1875,18.75,343.875,0.993957,2.369965
20.05.2026,04:29:01,28296,0.033752,0.13,0.04,-0.24,-0.25,18.8125,343.625,0.998429,2.40986
20.05.2026,04:29:01,28350,0.030684,0.01,0.09,-0.27,-0.375,18.9375,343,1.003308,2.469968
20.05.2026,04:29:01,28404,0.038866,-0.02,0.12,-0.19,-0.4375,18.9375,342.625,1.008314,2.530361
20.05.2026,04:29:01,28458,0.029661,0.09,0.06,-0.2,-0.5,19.25,342.125,1.012081,2.570807
20.05.2026,04:29:01,28512,0.028638,0.1,0.08,-0.11,-0.5,19.375,341.625,1.016823,2.631728
20.05.2026,04:29:01,28566,0.031706,0.04,0.09,-0.16,-0.5625,19.375,341.4375,1.021167,2.692908
20.05.2026,04:29:01,28620,0.026592,0.04,0.07,-0.14,-0.5625,19.375,341.1875,1.024207,2.733846
20.05.2026,04:29:01,28674,0.028638,0.1,0.07,-0.16,-0.5625,19.375,340.625,1.028463,2.795472
20.05.2026,04:29:01,28728,0.032729,0.09,0.08,-0.14,-0.5625,19.3125,340.5,1.032473,2.857339
20.05.2026,04:29:01,28782,0.03682,-0.03,0.11,-0.21,-0.625,19.25,339.5625,1.036874,2.919461
20.05.2026,04:29:01,28836,0.02557,0.09,0.11,-0.2,-0.625,19.3125,339.25,1.040323,2.961038
20.05.2026,04:29:01,28890,0.034775,0.08,0.13,-0.23,-0.6875,19.375,338.5625,1.046139,3.023687
20.05.2026,04:29:01,28944,0.032729,0.11,0.13,-0.24,-0.75,19.5,338,1.052925,3.086722
20.05.2026,04:29:01,28998,0.03682,0.08,0.15,-0.22,-0.8125,19.625,337.5,1.057844,3.128986
20.05.2026,04:29:01,29052,0.035797,0.05,0.17,-0.22,-1,19.8125,336.625,1.066043,3.19278
20.05.2026,04:29:01,29106,0.027615,0.04,0.21,-0.2,-1.3125,20.125,334.9375,1.075581,3.257115
20.05.2026,04:29:01,29160,0.027615,0.1,0.16,-0.13,-1.4375,20.3125,334.1875,1.082747,3.300353
20.05.2026,04:29:01,29214,0.02557,0.03,0,-0.12,-1.6875,20.5625,332.375,1.092353,3.365716
20.05.2026,04:29:01,29268,0.029661,0,-0.1,-0.13,-1.875,20.6875,330.125,1.097505,3.431484
20.05.2026,04:29:01,29322,0.039889,0.02,-0.17,-0.18,-2,20.8125,328.9375,1.097526,3.497362
20.05.2026,04:29:01,29376,0.023524,-0.01,-0.23,-0.13,-2.1875,20.9375,326.6875,1.094348,3.541174
20.05.2026,04:29:01,29430,0.024547,-0.06,-0.27,-0.12,-2.375,21.0625,325.0625,1.085957,3.606515
20.05.2026,04:29:01,29484,0.027615,-0.06,-0.31,-0.08,-2.4375,21.125,324.1875,1.074204,3.671217
20.05.2026,04:29:01,29538,0.031706,-0.08,-0.36,-0.08,-2.4375,21.25,322.6875,1.064398,3.713895
20.05.2026,04:29:01,29592,0.035797,-0.08,-0.4,-0.12,-2.375,21.25,322.125,1.046981,3.777076
20.05.2026,04:29:01,29646,0.030684,-0.01,-0.44,-0.05,-2.1875,21.4375,321.0625,1.026066,3.839074
20.05.2026,04:29:01,29700,0.029661,0,-0.39,-0.05,-2.125,21.5,320.625,1.010638,3.879655
20.05.2026,04:29:01,29754,0.028638,-0.03,-0.4,-0.03,-2.0625,21.4375,320.625,0.987118,3.939353
20.05.2026,04:29:01,29808,0.034775,-0.04,-0.37,-0.13,-2,21.25,320.9375,0.963901,3.997648
20.05.2026,04:29:01,29862,0.032729,-0.03,-0.27,-0.13,-1.8125,21.125,321.8125,0.941604,4.054582
20.05.2026,04:29:01,29916,0.026592,0.03,-0.23,-0.16,-1.75,21.125,322.5,0.928302,4.091844
20.05.2026,04:29:01,29970,0.029661,0.05,-0.14,-0.14,-1.625,21.0625,323.75,0.911317,4.146844
20.05.2026,04:29:01,30024,0.040911,0.03,-0.1,-0.12,-1.5625,21,325.125,0.898468,4.200992
20.05.2026,04:29:01,30078,0.032729,0.01,-0.07,-0.16,-1.5625,20.9375,325.8125,0.891815,4.236727
20.05.2026,04:29:01,30132,0.035797,0.06,-0.05,-0.13,-1.5,20.8125,327.4375,0.884208,4.289921
20.05.2026,04:29:01,30186,0.034775,0.03,-0.02,-0.2,-1.4375,20.75,328.3125,0.878813,4.342747
20.05.2026,04:29:01,30240,0.027615,-0.01,0.03,-0.15,-1.3125,20.5,329.8125,0.876552,4.377829
20.05.2026,04:29:01,30294,0.026592,0.05,0.04,-0.15,-1.0625,20.375,331.5,0.874921,4.430349
20.05.2026,04:29:01,30348,0.032729,0.04,0.06,-0.15,-1,20.3125,332.125,0.874927,4.482837
20.05.2026,04:29:01,30402,0.027615,0,0.17,-0.19,-0.875,20.125,333.625,0.878206,4.535444
20.05.2026,04:29:01,30456,0.022501,0.04,0.17,-0.18,-0.75,20.0625,334.8125,0.882124,4.570688
20.05.2026,04:29:01,30510,0.020456,0.05,0.16,-0.13,-0.75,20,335.4375,0.889527,4.623904
20.05.2026,04:29:01,30564,0.026592,0.02,0.23,-0.18,-0.75,19.9375,336.5,0.898618,4.67763
20.05.2026,04:29:01,30618,0.027615,0,0.25,-0.23,-0.75,19.9375,337.3125,0.90592,4.713792
20.05.2026,04:29:01,30672,0.037843,-0.03,0.27,-0.18,-0.8125,19.875,337.75,0.918575,4.768646
20.05.2026,04:29:01,30726,0.033752,0.03,0.25,-0.25,-0.875,19.875,338.25,0.932755,4.824323
20.05.2026,04:29:01,30780,0.030684,-0.03,0.26,-0.29,-0.875,19.875,338.3125,0.942515,4.861926
20.05.2026,04:29:01,30834,0.042957,0.1,0.23,-0.23,-1,19.9375,338.75,0.957198,4.919067
20.05.2026,04:29:01,30888,0.032729,0.1,0.22,-0.19,-1.1875,20.0625,338.8125,0.971178,4.977063
20.05.2026,04:29:01,30942,0.029661,0.05,0.2,-0.19,-1.3125,20.125,338.75,0.984399,5.035865
20.05.2026,04:29:01,30996,0.031706,-0.01,0.2,-0.16,-1.5,20.125,338.6875,0.992879,5.075496
20.05.2026,04:29:01,31050,0.041934,0,0.16,-0.2,-1.6875,20.0625,338.5,1.005448,5.135571
20.05.2026,04:29:01,31104,0.026592,-0.05,0.11,-0.2,-1.75,20,338.375,1.016954,5.19637
20.05.2026,04:29:01,31158,0.042957,0.02,0.07,-0.21,-1.875,20.0625,338.0625,1.023255,5.237239
20.05.2026,04:29:01,31212,0.028638,0.1,0.13,-0.09,-2.0625,20.25,337.6875,1.030708,5.298945
20.05.2026,04:29:01,31266,0.039889,0,0.1,-0.11,-2.1875,20.3125,337.5,1.03724,5.361047
20.05.2026,04:29:01,31320,0.031706,-0.06,0.06,-0.2,-2.375,20.25,337.1875,1.041638,5.402668
20.05.2026,04:29:01,31374,0.033752,-0.1,0.04,-0.15,-2.4375,20.25,337,1.047391,5.465404
20.05.2026,04:29:01,31428,0.02557,0.03,0.02,-0.21,-2.5625,20.375,336.75,1.051718,5.528426
20.05.2026,04:29:01,31482,0.031706,-0.02,0.07,-0.18,-2.625,20.625,336.5625,1.05495,5.591659
20.05.2026,04:29:01,31536,0.021478,0.08,0.06,-0.14,-2.6875,20.75,336.5,1.057256,5.633926
20.05.2026,04:29:01,31590,0.028638,0.04,0.03,-0.07,-2.6875,21,336.4375,1.060624,5.697499
20.05.2026,04:29:01,31644,0.035797,0.04,0.08,-0.15,-2.6875,21.125,336.4375,1.063383,5.761248
20.05.2026,04:29:01,31698,0.027615,0.02,0.12,-0.17,-2.75,21.125,336.4375,1.065493,5.803844
20.05.2026,04:29:01,31752,0.027615,0.04,0.15,-0.13,-2.75,20.9375,336.4375,1.070444,5.867962
20.05.2026,04:29:01,31806,0.02557,0.1,0.09,-0.05,-2.8125,20.75,336.4375,1.07714,5.932453
20.05.2026,04:29:01,31860,0.033752,-0.02,0.18,-0.14,-2.875,20.4375,336.375,1.081817,5.975678
20.05.2026,04:29:01,31914,0.034775,-0.07,0.24,-0.11,-3.125,19.75,336.375,1.090538,6.040925
20.05.2026,04:29:01,31968,0.038866,-0.03,0.19,-0.13,-3.25,19.375,336.375,1.101335,6.106784
20.05.2026,04:29:01,32022,0.023524,-0.12,0.09,-0.06,-3.3125,18.0625,336.3125,1.111586,6.173282
20.05.2026,04:29:01,32076,0.035797,-0.36,0.09,-0.05,-3.1875,16.5625,336.125,1.116991,6.217911
20.05.2026,04:29:01,32130,0.032729,-0.11,0.13,0.07,-2.875,15.75,336,1.12376,6.285204
20.05.2026,04:29:01,32184,0.03682,0.49,0.08,0.09,-2.25,14.625,335.6875,1.130434,6.352898
20.05.2026,04:29:01,32238,0.027615,0.13,-0.11,0,-1.625,12.4375,335.25,1.133777,6.39822
20.05.2026,04:29:01,32292,0.030684,-0.09,-0.18,-0.01,-1.4375,11.25,335.0625,1.134678,6.466308
20.05.2026,04:29:01,32346,0.034775,-0.11,-0.01,-0.11,-1.4375,8.5,334.5625,1.131149,6.534252
20.05.2026,04:29:01,32400,0.030684,0.25,0.03,-0.2,-1.25,6.6875,334.1875,1.129367,6.579442
20.05.2026,04:29:01,32454,0.034775,0.26,-0.22,-0.04,-1.125,5.9375,334.125,1.128064,6.647154
20.05.2026,04:29:01,32508,0.031706,0.35,-0.2,-1.17,-1.125,4,333.625,1.1223,6.71463
20.05.2026,04:29:01,32562,0.032729,0.33,-0.06,-1.6,-1.3125,3.3125,333.25,1.114406,6.781645
20.05.2026,04:29:01,32616,0.028638,-0.46,0.32,-1.83,-1.8125,2.5625,333.375,1.112244,6.826144
20.05.2026,04:29:01,32670,0.038866,-0.9,0.31,-1.23,-2.125,2.9375,333.625,1.11766,6.893062
20.05.2026,04:29:01,32724,0.035797,-0.53,0.13,-0.76,-2.3125,3.6875,334,1.127559,6.960516
20.05.2026,04:29:01,32778,0.031706,0.64,-0.16,-0.2,-2.5,6.1875,334.875,1.132734,7.005779
20.05.2026,04:29:01,32832,0.027615,0.13,-0.32,0.2,-2.5625,6.4375,335.375,1.132902,7.07381
20.05.2026,04:29:01,32886,0.027615,-0.26,-0.2,-0.14,-2.625,6.25,335.5,1.123901,7.141438
20.05.2026,04:29:01,32940,0.038866,-0.35,-0.08,-0.38,-2.625,6.3125,335.25,1.117833,7.186209
20.05.2026,04:29:01,32994,0.024547,0.01,-0.22,-0.42,-2.3125,6.125,334.875,1.108872,7.252937
20.05.2026,04:29:01,33048,0.035797,0.07,-0.12,-0.24,-2.125,6.1875,334.9375,1.097268,7.319006
20.05.2026,04:29:01,33102,0.028638,0.02,-0.01,-0.53,-1.875,7.0625,334.5,1.087154,7.384429
20.05.2026,04:29:01,33156,0.039889,0.21,0.07,-0.71,-1.9375,7.9375,334.125,1.082694,7.427775
20.05.2026,04:29:01,33210,0.032729,-0.21,0.32,-0.26,-2.25,8.4375,333.8125,1.083176,7.492713
20.05.2026,04:29:01,33264,0.035797,-0.01,0.27,-0.03,-2.8125,8.5,334.0625,1.092034,7.558032
20.05.2026,04:29:01,33318,0.031706,0.02,0.15,-0.54,-3,8.9375,334.375,1.09993,7.60195
20.05.2026,04:29:01,33372,0.032729,-0.06,0.04,-0.41,-3.1875,9.25,334.9375,1.109887,7.668363
20.05.2026,04:29:01,33426,0.04398,-0.28,-0.06,-0.23,-3.25,9.5,335.5,1.116214,7.735221
20.05.2026,04:29:01,33480,0.035797,-0.12,-0.06,-0.42,-3.3125,9.6875,335.6875,1.118537,7.779944
20.05.2026,04:29:01,33534,0.019433,0.03,0.01,-0.58,-3.5,10.1875,336,1.119511,7.847101
20.05.2026,04:29:01,33588,0.033752,-0.15,0.1,-0.33,-3.8125,10.5,336,1.120627,7.914309
20.05.2026,04:29:01,33642,0.042957,-0.05,0.08,-0.32,-4,10.75,336.125,1.123501,7.981655
20.05.2026,04:29:01,33696,0.030684,0.09,0.04,-0.38,-4.3125,11.375,336.0625,1.125917,8.026667
20.05.2026,04:29:01,33750,0.034775,-0.12,0.01,-0.28,-4.375,11.5,336.1875,1.129073,8.094354
20.05.2026,04:29:01,33804,0.032729,-0.09,0.06,-0.43,-4.625,11.8125,336.4375,1.131261,8.162187
20.05.2026,04:29:01,33858,0.032729,-0.04,0.14,-0.46,-4.8125,12.125,336.5625,1.133043,8.20749
20.05.2026,04:29:01,33912,0.030684,-0.08,0.13,-0.4,-4.875,12.25,336.625,1.137466,8.275638
20.05.2026,04:29:01,33966,0.035797,-0.01,0.1,-0.37,-5,12.75,336.625,1.143672,8.34413
20.05.2026,04:29:01,34020,0.032729,-0.1,0.02,-0.35,-5.1875,13.25,336.75,1.14787,8.390003
20.05.2026,04:29:01,34074,0.040911,-0.12,0.05,-0.35,-5.25,13.5,336.6875,1.152675,8.459076
20.05.2026,04:29:01,34128,0.028638,0,0.13,-0.35,-5.5,14.1875,336.6875,1.156763,8.528397
20.05.2026,04:29:01,34182,0.034775,0.04,0.16,-0.2,-5.9375,14.875,336.6875,1.162469,8.598022
20.05.2026,04:29:01,34236,0.033752,0.05,0.18,-0.14,-6.1875,15.0625,336.8125,1.167348,8.644666
20.05.2026,04:29:01,34290,0.032729,-0.07,0.19,-0.23,-6.625,15.3125,336.75,1.176279,8.715055
20.05.2026,04:29:01,34344,0.028638,-0.06,0.18,-0.34,-6.75,15.375,336.5625,1.18641,8.786036
20.05.2026,04:29:01,34398,0.033752,-0.02,0.11,-0.35,-6.875,15.375,336.25,1.193058,8.833693
20.05.2026,04:29:01,34452,0.030684,0.07,0.07,-0.32,-6.8125,15.5,335.8125,1.201544,8.905623
20.05.2026,04:29:01,34506,0.035797,0.04,0.04,-0.37,-6.8125,15.625,335.6875,1.208,8.977985
20.05.2026,04:29:01,34560,0.027615,-0.04,0,-0.24,-6.6875,15.875,335.375,1.21116,9.026402
20.05.2026,04:29:01,34614,0.031706,0,-0.01,-0.26,-6.625,16.0625,335.0625,1.214346,9.099208
20.05.2026,04:29:01,34668,0.031706,0.02,-0.01,-0.16,-6.5625,16.0625,334.9375,1.215936,9.172138
20.05.2026,04:29:01,34722,0.02557,-0.08,-0.02,-0.32,-6.5,16.125,334.625,1.216719,9.245127
20.05.2026,04:29:01,34776,0.033752,-0.05,0,-0.41,-6.5,16.1875,334.375,1.216828,9.293799
20.05.2026,04:29:01,34830,0.020456,0,0.01,-0.28,-6.4375,16.3125,334.3125,1.2169,9.366812
20.05.2026,04:29:01,34884,0.032729,0.04,-0.04,-0.21,-6.375,16.625,334.1875,1.216511,9.439815
20.05.2026,04:29:01,34938,0.034775,0.02,-0.03,-0.15,-6.375,16.75,334.125,1.215731,9.488453
20.05.2026,04:29:01,34992,0.024547,0,-0.02,-0.18,-6.3125,16.9375,334.0625,1.214435,9.561345
20.05.2026,04:29:01,35046,0.02557,0.02,-0.02,-0.26,-6.3125,16.875,334,1.213185,9.634161
20.05.2026,04:29:01,35100,0.031706,-0.02,0.02,-0.32,-6.3125,16.875,333.9375,0,9.634161
20.05.2026,04:29:01,35154,0.032729,0,-0.02,-0.24,-6.1875,16.9375,333.9375,0,9.634161
20.05.2026,04:29:01,35208,0.034775,0,-0.02,-0.24,-6.1875,17.125,333.9375,0,9.634161
20.05.2026,04:29:01,35262,0.037843,0.05,-0.06,-0.19,-6.1875,17.1875,333.9375,0,9.634161
20.05.2026,04:29:01,35316,0.028638,-0.08,-0.03,-0.14,-6.25,17.25,333.9375,0,9.634161
20.05.2026,04:29:01,35370,0.030684,-0.07,0,-0.29,-6.3125,17.3125,333.9375,0,9.634161
20.05.2026,04:29:01,35424,0.040911,0,0,-0.32,-6.3125,17.3125,334,0,9.634161
20.05.2026,04:29:01,35478,0.032729,-0.03,-0.02,-0.28,-6.25,17.375,334.0625,0,9.634161
20.05.2026,04:29:01,35532,0.023524,0.01,-0.01,-0.26,-6.1875,17.4375,334.0625,0,9.634161
20.05.2026,04:29:01,35586,0.026592,0,-0.01,-0.19,-6.1875,17.5625,334.125,0,9.634161
20.05.2026,04:29:01,35640,0.034775,0.04,-0.01,-0.21,-6.125,17.5625,334.25,0,9.634161
20.05.2026,04:29:01,35694,0.026592,0,0.01,-0.2,-6.125,17.5,334.25,0,9.634161
20.05.2026,04:29:01,35748,0.031706,-0.01,0,-0.32,-6.0625,17.3125,334.3125,0,9.634161
20.05.2026,04:29:01,35802,0.026592,-0.1,-0.05,-0.33,-5.9375,17.3125,334.375,0,9.634161
20.05.2026,04:29:01,35856,0.035797,-0.02,-0.05,-0.32,-5.875,17.4375,334.4375,0,9.634161
20.05.2026,04:29:01,35910,0.026592,0,0,-0.3,-5.875,17.6875,334.5625,0,9.634161
20.05.2026,04:29:01,35964,0.035797,0.06,-0.05,-0.19,-5.75,17.9375,334.75,0,9.634161
20.05.2026,04:29:01,36018,0.034775,0.02,-0.03,-0.17,-5.75,18,334.8125,0,9.634161
20.05.2026,04:29:01,36072,0.032729,-0.07,0,-0.2,-5.75,18.0625,334.9375,0,9.634161
20.05.2026,04:29:01,36126,0.02557,-0.07,0.06,-0.2,-5.75,18.0625,335,0,9.634161
20.05.2026,04:29:01,36180,0.033752,-0.01,0,-0.25,-5.75,18.125,335.125,0,9.634161
20.05.2026,04:29:01,36234,0.028638,0.07,0,-0.24,-5.6875,18.3125,335.3125,0,9.634161
20.05.2026,04:29:01,36288,0.032729,0.04,0.03,-0.2,-5.6875,18.375,335.3125,0,9.634161
20.05.2026,04:29:01,36342,0.02557,0.02,0.02,-0.08,-5.6875,18.375,335.3125,0,9.634161
20.05.2026,04:29:01,36396,0.028638,-0.02,0.04,-0.17,-5.75,18.375,335.3125,0,9.634161
20.05.2026,04:29:01,36450,0.040911,0,0.05,-0.23,-5.8125,18.3125,335.25,0,9.634161
20.05.2026,04:29:01,36504,0.030684,-0.05,0.05,-0.28,-5.8125,18.1875,335.1875,0,9.634161
20.05.2026,04:29:01,36558,0.034775,0.02,-0.01,-0.29,-5.8125,18.3125,335.125,0,9.634161
20.05.2026,04:29:01,36612,0.029661,0.03,-0.02,-0.28,-5.75,18.4375,335.0625,0,9.634161
20.05.2026,04:29:01,36666,0.033752,-0.01,0.01,-0.2,-5.6875,18.8125,335,0,9.634161
20.05.2026,04:29:01,36720,0.033752,0.03,0.01,-0.22,-5.625,19,335,0,9.634161
20.05.2026,04:29:01,36774,0.034775,0.15,0,-0.05,-5.5625,19.3125,334.9375,0,9.634161
20.05.2026,04:29:01,36828,0.034775,0.07,-0.04,-0.06,-5.5,19.3125,334.875,0,9.634161
20.05.2026,04:29:01,36882,0.028638,-0.11,-0.02,-0.18,-5.5,19.1875,334.875,0,9.634161
20.05.2026,04:29:01,36936,0.027615,-0.07,0.03,-0.29,-5.5625,19.0625,334.8125,0,9.634161
20.05.2026,04:29:01,36990,0.030684,0.09,-0.01,-0.21,-5.5,19,334.8125,0,9.634161
20.05.2026,04:29:01,37044,0.030684,-0.02,-0.01,-0.22,-5.4375,19.0625,334.8125,0,9.634161
20.05.2026,04:29:01,37098,0.026592,-0.01,0.01,-0.2,-5.4375,19.1875,334.8125,0,9.634161
20.05.2026,04:29:01,37152,0.032729,-0.04,0.01,-0.21,-5.4375,19.375,334.8125,0,9.634161
20.05.2026,04:29:01,37206,0.030684,-0.05,0,-0.17,-5.4375,19.4375,334.8125,0,9.634161
20.05.2026,04:29:01,37260,0.042957,-0.01,0.01,-0.16,-5.4375,19.5625,334.75,0,9.634161
20.05.2026,04:29:01,37314,0.028638,0,-0.01,-0.19,-5.4375,19.625,334.6875,0,9.634161
20.05.2026,04:29:01,37368,0.019433,-0.03,-0.02,-0.2,-5.375,19.75,334.6875,0,9.634161
20.05.2026,04:29:01,37422,0.035797,0.02,-0.02,-0.18,-5.3125,19.9375,334.6875,0,9.634161
20.05.2026,04:29:01,37476,0.033752,0,0,-0.15,-5.3125,19.9375,334.6875,0,9.634161
20.05.2026,04:29:01,37530,0.032729,-0.04,0,-0.15,-5.1875,20,334.625,0,9.634161
20.05.2026,04:29:01,37584,0.027615,0,0,-0.12,-5.125,20.0625,334.625,0,9.634161
20.05.2026,04:29:01,37638,0.032729,0,0,-0.15,-5.0625,20.0625,334.625,0,9.634161
20.05.2026,04:29:01,37692,0.030684,-0.04,0,-0.18,-5.0625,20.0625,334.625,0,9.634161
20.05.2026,04:29:01,37746,0.028638,-0.06,0.03,-0.21,-5,20.0625,334.625,0,9.634161
20.05.2026,04:29:01,37800,0.03682,-0.03,0,-0.23,-4.9375,20.0625,334.625,0,9.634161
20.05.2026,04:29:01,37854,0.037843,-0.02,0.01,-0.22,-4.875,20.125,334.5625,0,9.634161
20.05.2026,04:29:01,37908,0.029661,0.11,-0.01,-0.19,-4.875,20.1875,334.5625,0,9.634161
20.05.2026,04:29:01,37962,0.030684,0.01,0,-0.18,-4.875,20.25,334.5625,0,9.634161
20.05.2026,04:29:01,38016,0.034775,-0.03,0.01,-0.21,-4.9375,20.25,334.5625,0,9.634161
20.05.2026,04:29:01,38070,0.032729,-0.05,0.06,-0.17,-4.9375,20.25,334.5625,0,9.634161
20.05.2026,04:29:01,38124,0.034775,0.03,0,-0.17,-4.8125,20.25,334.625,0,9.634161
20.05.2026,04:29:01,38178,0.028638,0.03,-0.08,-0.19,-4.6875,20.3125,334.75,0,9.634161
20.05.2026,04:29:01,38232,0.028638,0.04,-0.07,-0.16,-4.6875,20.375,334.8125,0,9.634161
20.05.2026,04:29:01,38286,0.02557,0,0.07,-0.12,-4.75,20.375,334.875,0,9.634161
20.05.2026,04:29:01,38340,0.029661,-0.01,0.1,-0.2,-4.875,20.375,335.0625,0,9.634161
20.05.2026,04:29:01,38394,0.030684,0,0.04,-0.21,-4.875,20.375,335.125,0.002048,9.634222
20.05.2026,04:29:01,38448,0.030684,0.12,0.03,-0.24,-4.8125,20.4375,335.1875,0.004834,9.634459
20.05.2026,04:29:01,38502,0.030684,0.08,0.06,-0.25,-4.8125,20.5,335.1875,0.007339,9.634848
20.05.2026,04:29:01,38556,0.023524,0.04,0.19,-0.17,-4.75,20.5625,335.1875,0.00978,9.635211
20.05.2026,04:29:01,38610,0.02557,-0.06,0.04,-0.15,-4.4375,20.5,335.1875,0.016282,9.636047
20.05.2026,04:29:01,38664,0.03682,-0.05,-0.06,-0.17,-4.25,20.5625,335.25,0.021645,9.63726
20.05.2026,04:29:01,38718,0.033752,0.08,-0.09,-0.16,-4.0625,20.625,335.375,0.022496,9.638157
20.05.2026,04:29:01,38772,0.033752,0.03,-0.08,-0.16,-4.0625,20.6875,335.5625,0.02111,9.639461
20.05.2026,04:29:01,38826,0.034775,0.11,0,-0.27,-4.0625,20.6875,335.6875,0.018773,9.640631
20.05.2026,04:29:01,38880,0.030684,0,0.05,-0.21,-4.0625,20.75,335.9375,0.017966,9.641356
20.05.2026,04:29:01,38934,0.033752,0.02,0.06,-0.2,-4,20.875,336.0625,0.018179,9.642434
20.05.2026,04:29:01,38988,0.031706,0.03,0.06,-0.16,-4,21.0625,336.1875,0.019794,9.643583
20.05.2026,04:29:01,39042,0.049094,0.01,0.04,-0.12,-3.9375,21.1875,336.3125,0.022196,9.644865
20.05.2026,04:29:01,39096,0.028638,0.09,0.04,-0.1,-3.9375,21.3125,336.4375,0.023837,9.645802
20.05.2026,04:29:01,39150,0.035797,-0.01,0.01,-0.13,-3.9375,21.375,336.625,0,9.646803
20.05.2026,04:29:01,39204,0.030684,0.09,0.05,-0.2,-3.9375,21.4375,336.8125,0,9.646803
20.05.2026,04:29:01,39258,0.028638,0.08,0.04,-0.1,-3.9375,21.5,336.9375,0,9.646803
20.05.2026,04:29:01,39312,0.027615,-0.03,0,-0.17,-3.875,21.5,337.125,0,9.646803
20.05.2026,04:29:01,39366,0.037843,-0.03,-0.09,-0.19,-3.875,21.4375,337.5625,0,9.646803
20.05.2026,04:29:01,39420,0.038866,-0.02,-0.1,-0.25,-3.9375,21.4375,337.75,0,9.646803
20.05.2026,04:29:01,39474,0.04398,-0.05,-0.01,-0.19,-4.0625,21.4375,338.3125,0,9.646803
20.05.2026,04:29:01,39528,0.033752,-0.03,-0.05,-0.22,-4.0625,21.5,339.25,0,9.646803
20.05.2026,04:29:01,39582,0.02557,0,-0.04,-0.23,-4,21.625,339.6875,0,9.646803
20.05.2026,04:29:01,39636,0.028638,0.02,0.01,-0.05,-3.75,22.0625,340.9375,0,9.646803
20.05.2026,04:29:01,39690,0.023524,0.03,0.01,-0.09,-3.625,22.25,341.5625,0,9.646803
20.05.2026,04:29:01,39744,0.034775,0.12,0.08,-0.1,-3.3125,22.5,342.8125,0,9.646803
20.05.2026,04:29:01,39798,0.03682,0.1,0.17,-0.06,-3,22.75,344.4375,0.002019,9.646859
20.05.2026,04:29:01,39852,0.028638,0.04,0.2,-0.18,-2.875,22.75,345.1875,0.007946,9.647203
20.05.2026,04:29:01,39906,0.02557,0.04,0.17,-0.19,-2.625,22.75,346.875,0.016332,9.64801
20.05.2026,04:29:01,39960,0.032729,0.06,0.24,-0.12,-2.5,22.9375,348.375,0.022487,9.648848
20.05.2026,04:29:01,40014,0.027615,0.04,0.3,-0.17,-2.4375,23.125,349.3125,0.033373,9.65062
20.05.2026,04:29:01,40068,0.031706,0.07,0.29,-0.12,-2.4375,23.375,350.625,0.047608,9.653177
20.05.2026,04:29:01,40122,0.031706,0.04,0.29,-0.13,-2.5,23.5,352,0.063609,9.65667
20.05.2026,04:29:01,40176,0.039889,0.04,0.26,-0.15,-2.5625,23.5,352.5,0.07462,9.659544
20.05.2026,04:29:01,40230,0.016365,0.13,0.25,-0.23,-2.6875,23.625,353.375,0.090796,9.66467
20.05.2026,04:29:01,40284,0.046025,-0.01,0.25,-0.18,-2.8125,23.6875,353.875,0.106452,9.670746
20.05.2026,04:29:01,40338,0.035797,-0.05,0.25,-0.24,-3,23.875,354.4375,0.116476,9.675306
20.05.2026,04:29:01,40392,0.035797,0.07,0.26,-0.13,-3.25,24.1875,354.6875,0.131334,9.68289
20.05.2026,04:29:01,40446,0.026592,0.09,0.27,-0.18,-3.375,24.4375,354.6875,0.146378,9.691369
20.05.2026,04:29:01,40500,0.030684,0,0.25,-0.17,-3.5625,24.875,354.5,0.156885,9.697538
20.05.2026,04:29:01,40554,0.02557,-0.12,0.09,-0.06,-3.6875,25.25,354,0.171857,9.707565
20.05.2026,04:29:01,40608,0.034775,-0.01,0.06,-0.03,-3.75,25.4375,353.8125,0.182898,9.718337
20.05.2026,04:29:01,40662,0.037843,0.11,0.05,-0.07,-3.9375,25.9375,353.1875,0.190029,9.729611
20.05.2026,04:29:01,40716,0.037843,0.1,0.1,-0.11,-4.1875,25.9375,352.4375,0.193569,9.737319
20.05.2026,04:29:01,40770,0.019433,-0.09,0.17,-0.23,-4.375,25.8125,352.0625,0.199061,9.749148
20.05.2026,04:29:01,40824,0.032729,0,0.26,-0.13,-4.6875,25.5625,351.125,0.207212,9.761403
20.05.2026,04:29:01,40878,0.032729,0.14,0.3,-0.16,-4.875,25.625,350.6875,0.214678,9.769911
20.05.2026,04:29:01,40932,0.029661,0.34,0.22,-0.43,-5.125,26.1875,349.75,0.228357,9.783331
20.05.2026,04:29:01,40986,0.034775,0.03,0.18,0.12,-5.25,26.625,348.875,0.241879,9.797581
20.05.2026,04:29:01,41040,0.028638,-0.01,0.15,0.06,-5.25,26.9375,348.4375,0.250085,9.807504
